update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
259,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
260,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
261,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
262,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
263,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
264,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
265,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
266,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
267,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
268,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
269,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
270,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
271,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
272,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
273,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
274,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
275,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
276,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
277,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
278,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
279,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
280,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
281,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
282,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
283,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
284,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
285,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
286,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
287,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
288,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
289,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
290,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
291,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
292,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
293,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
294,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
295,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
296,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
297,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
298,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
299,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
300,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
301,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
302,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
303,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
304,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
305,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
306,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
307,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
308,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
309,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
310,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
311,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
312,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
313,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
314,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
315,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
316,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
317,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
318,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
319,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
320,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
321,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
322,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
323,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
324,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
325,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
326,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
327,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
328,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
329,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
330,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
331,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
332,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
333,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
334,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
335,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
336,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
337,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
338,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
339,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
